author_id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
A5015126836,Keiichiro Tsukamoto,https://api.openalex.org/works?filter=author.id:A5015126836,2,13,14,JP
A5061289058,Kenjiro Inoue,https://api.openalex.org/works?filter=author.id:A5061289058,12,72,594,JP
A5049145809,Kerry L. M. Wong,https://api.openalex.org/works?filter=author.id:A5049145809,22,83,3746,GB
A5015770363,Kevin Munger,https://api.openalex.org/works?filter=author.id:A5015770363,11,55,707,US
A5071367873,K. Sparks,https://api.openalex.org/works?filter=author.id:A5071367873,30,113,3310,US
A5067094699,Kimitaka Asatani,https://api.openalex.org/works?filter=author.id:A5067094699,5,48,93,JP
A5063557800,Kiran Garimella,https://api.openalex.org/works?filter=author.id:A5063557800,29,208,41595,US
A5074777044,Kishore Vasan,https://api.openalex.org/works?filter=author.id:A5074777044,4,11,90,US
A5044205949,Kiyoshi Izumi,https://api.openalex.org/works?filter=author.id:A5044205949,14,290,858,JP
A5068726494,Kobi Hackenburg,https://api.openalex.org/works?filter=author.id:A5068726494,1,6,8,GB
A5010572901,K. M. Liew,https://api.openalex.org/works?filter=author.id:A5010572901,37,212,3622,JP
A5057029055,Koustuv Saha,https://api.openalex.org/works?filter=author.id:A5057029055,19,89,1192,GB
A5034833027,Kristen Engel,https://api.openalex.org/works?filter=author.id:A5034833027,1,1,14,US
A5090619642,Kristoffer Lind Glavind,https://api.openalex.org/works?filter=author.id:A5090619642,1,2,9,DK
A5078128297,Ranjit Kumar Chandra,https://api.openalex.org/works?filter=author.id:A5078128297,47,285,9537,CA
A5049098969,Kai He,https://api.openalex.org/works?filter=author.id:A5049098969,79,837,288821,CN
A5016661997,Kunihiro Miyazaki,https://api.openalex.org/works?filter=author.id:A5016661997,5,30,118,US
A5024396732,Laetitia Gauvin,https://api.openalex.org/works?filter=author.id:A5024396732,17,59,1121,FR
A5037620706,Laila Wegner,https://api.openalex.org/works?filter=author.id:A5037620706,1,1,3,DE
A5070463669,Laura Alessandretti,https://api.openalex.org/works?filter=author.id:A5070463669,15,56,1125,DK
A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,5,37,82,NL
A5078604948,Laurel Bobrow,https://api.openalex.org/works?filter=author.id:A5078604948,5,6,245,US
A5005475843,Lauren J. N. Brent,https://api.openalex.org/works?filter=author.id:A5005475843,27,122,3587,GB
A5032278939,Laurence Brandenberger,https://api.openalex.org/works?filter=author.id:A5032278939,5,30,93,CH
A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,26,176,2385,US
A5003896967,Lavinia Rossi Mori,https://api.openalex.org/works?filter=author.id:A5003896967,1,3,1,IT
A5027709403,Layla Bouzoubaa,https://api.openalex.org/works?filter=author.id:A5027709403,5,13,168,US
A5025595364,Lejla Džanko,https://api.openalex.org/works?filter=author.id:A5025595364,0,3,0,PL
A5079177338,Lena Masch,https://api.openalex.org/works?filter=author.id:A5079177338,6,44,84,DE
A5069544501,Leon Fröhling,https://api.openalex.org/works?filter=author.id:A5069544501,1,1,19,DE
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,471260,CN
A5003831754,Leonie Neuhäuser,https://api.openalex.org/works?filter=author.id:A5003831754,5,23,178,DE
A5025165574,Leslie A. DeChurch,https://api.openalex.org/works?filter=author.id:A5025165574,32,141,5787,US
A5018151279,Lester Mackey,https://api.openalex.org/works?filter=author.id:A5018151279,25,185,2511,GB
A5076021081,L. Iannucci,https://api.openalex.org/works?filter=author.id:A5076021081,34,123,4433,IT
A5047413956,Levin Brinkmann,https://api.openalex.org/works?filter=author.id:A5047413956,3,7,60,DE
A5057287134,Hong Liu,https://api.openalex.org/works?filter=author.id:A5057287134,149,8845,162532,CN
A5028792261,Lian van der Krieke,https://api.openalex.org/works?filter=author.id:A5028792261,17,51,864,NL
A5023892723,Licia Capra,https://api.openalex.org/works?filter=author.id:A5023892723,41,165,6302,GB
A5081114479,Likun Cao,https://api.openalex.org/works?filter=author.id:A5081114479,12,24,486,CN
A5023667387,Lili Miao,https://api.openalex.org/works?filter=author.id:A5023667387,34,175,6599,CN
A5082665196,Lillio Mok,https://api.openalex.org/works?filter=author.id:A5082665196,2,9,11,CA
A5027149527,Lindsay Elizabeth Larson,https://api.openalex.org/works?filter=author.id:A5027149527,5,16,183,US
A5019373396,Linnea Gandhi,https://api.openalex.org/works?filter=author.id:A5019373396,7,11,243,US
A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,17,90,827,DE
A5080649498,Lisette Espín Noboa,https://api.openalex.org/works?filter=author.id:A5080649498,3,3,49,DE
A5034489649,Lorenzo Dall'Amico,https://api.openalex.org/works?filter=author.id:A5034489649,4,26,35,US
A5027019842,Lorenzo Lucchini,https://api.openalex.org/works?filter=author.id:A5027019842,5,18,83,IT
A5086893629,Loreto Bravo,https://api.openalex.org/works?filter=author.id:A5086893629,18,61,826,CL
A5033244104,Lorin Crawford,https://api.openalex.org/works?filter=author.id:A5033244104,13,93,990,GB
A5070569889,Louis Boucherie,https://api.openalex.org/works?filter=author.id:A5070569889,0,4,0,DE
A5090046099,Louis Shekhtman,https://api.openalex.org/works?filter=author.id:A5090046099,18,73,1179,IL
A5034406723,Luca Maria Aiello,https://api.openalex.org/works?filter=author.id:A5034406723,27,187,3292,DK
A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,25,133,2169,IT
A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,5,34,160,CH
A5021609298,Lucila G. Alvarez-Zuzek,https://api.openalex.org/works?filter=author.id:A5021609298,8,12,310,IT
A5026274355,Lucio La Cava,https://api.openalex.org/works?filter=author.id:A5026274355,4,16,40,IT
A5034669305,Olga Lucía Pedraza,https://api.openalex.org/works?filter=author.id:A5034669305,9,38,712,CO
A5032045555,Luis E. C. Rocha,https://api.openalex.org/works?filter=author.id:A5032045555,24,106,2378,BE
A5027619722,Jorge Luiz Neves,https://api.openalex.org/works?filter=author.id:A5027619722,15,58,613,BR
A5044944954,Lyle H. Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,65,525,18585,US
A5032421970,Léo Meynent,https://api.openalex.org/works?filter=author.id:A5032421970,1,2,1,FR
A5028701322,Maciej J. Dańko,https://api.openalex.org/works?filter=author.id:A5028701322,11,39,545,DE
A5036298760,Maddalena Conte,https://api.openalex.org/works?filter=author.id:A5036298760,14,70,636,IT
A5013170605,Maël Kubli,https://api.openalex.org/works?filter=author.id:A5013170605,5,14,159,CH
A5086066629,Magdalena Formanowicz,https://api.openalex.org/works?filter=author.id:A5086066629,10,65,615,CH
A5036306729,Magnus Resch,https://api.openalex.org/works?filter=author.id:A5036306729,2,8,123,CH
A5034516125,Mahasweta Chakraborti,https://api.openalex.org/works?filter=author.id:A5034516125,2,6,7,US
A5042614566,Mahdi Mostajabdaveh,https://api.openalex.org/works?filter=author.id:A5042614566,2,9,37,CA
A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,6,15,166,US
A5060277811,Maimuna S. Majumder,https://api.openalex.org/works?filter=author.id:A5060277811,23,94,1697,US
A5011126050,Makoto Mizuno,https://api.openalex.org/works?filter=author.id:A5011126050,34,292,4797,JP
A5069608785,Malte Jung,https://api.openalex.org/works?filter=author.id:A5069608785,25,128,2234,US
A5040564747,Malvina Nissim,https://api.openalex.org/works?filter=author.id:A5040564747,23,204,1644,NL
A5019170728,Manlio De Domenico,https://api.openalex.org/works?filter=author.id:A5019170728,51,273,10960,IT
A5000836300,Antônio H. Ribeiro,https://api.openalex.org/works?filter=author.id:A5000836300,10,67,17898,SE
A5017095669,Manuel Cebrián,https://api.openalex.org/works?filter=author.id:A5017095669,36,215,4823,ES
A5003730904,Manuel Tonneau,https://api.openalex.org/works?filter=author.id:A5003730904,1,3,1,GB
A5083719453,Manuel Vimercati,https://api.openalex.org/works?filter=author.id:A5083719453,2,5,23,IT
A5058700879,Marc Keuschnigg,https://api.openalex.org/works?filter=author.id:A5058700879,12,75,477,DE
A5053311835,Marcin Waniek,https://api.openalex.org/works?filter=author.id:A5053311835,7,47,265,PL
A5057979179,Marco Pangallo,https://api.openalex.org/works?filter=author.id:A5057979179,7,53,163,IT
A5032784144,Marcos Antônio de Oliveira,https://api.openalex.org/works?filter=author.id:A5032784144,29,236,4280,BR
A5086981709,Mareike Wieland,https://api.openalex.org/works?filter=author.id:A5086981709,5,8,67,DE
A5075931759,Maren Schuster,https://api.openalex.org/works?filter=author.id:A5075931759,0,1,0,DE
A5082742221,Margaret E. Roberts,https://api.openalex.org/works?filter=author.id:A5082742221,28,82,6900,US
A5035471852,Margaret Samahita,https://api.openalex.org/works?filter=author.id:A5035471852,3,61,145,IE
A5022437579,Margaret Martínez‐de‐la‐Torre,https://api.openalex.org/works?filter=author.id:A5022437579,28,58,2050,ES
A5041723151,Maria Cucciniello,https://api.openalex.org/works?filter=author.id:A5041723151,19,68,1062,IT
A5051740711,Maria Sahakyan,https://api.openalex.org/works?filter=author.id:A5051740711,1,1,35,AE
A5046533977,Mariana Petaccia de Macedo,https://api.openalex.org/works?filter=author.id:A5046533977,14,45,5063,BR
A5027772279,Mariano G. Beiró,https://api.openalex.org/works?filter=author.id:A5027772279,8,31,339,AR
A5062922770,Marian Sigman,https://api.openalex.org/works?filter=author.id:A5062922770,88,276,28106,US
A5015718160,Marie‐Laure Charpignon,https://api.openalex.org/works?filter=author.id:A5015718160,8,50,415,US
A5044818236,Marijn ten Thij,https://api.openalex.org/works?filter=author.id:A5044818236,6,27,316,US
A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,1,1,5,DK
A5012168451,Marios Constantinides,https://api.openalex.org/works?filter=author.id:A5012168451,9,70,283,GB
A5039903863,Marisa Vasconcelos,https://api.openalex.org/works?filter=author.id:A5039903863,18,90,1000,BR
A5055848169,Marius Sältzer,https://api.openalex.org/works?filter=author.id:A5055848169,2,8,29,DE
A5047436850,Marjolijn Das,https://api.openalex.org/works?filter=author.id:A5047436850,12,32,855,NL
A5047289699,Mark Boukes,https://api.openalex.org/works?filter=author.id:A5047289699,18,66,1090,NL
A5069999998,Mark E. Whiting,https://api.openalex.org/works?filter=author.id:A5069999998,10,40,266,US
A5089529040,Mark Wittek,https://api.openalex.org/works?filter=author.id:A5089529040,1,8,32,DE
A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,32,336,4023,AT
A5008643048,Martin Arvidsson,https://api.openalex.org/works?filter=author.id:A5008643048,11,55,758,SE
A5079596102,Márton Karsai,https://api.openalex.org/works?filter=author.id:A5079596102,28,194,3355,AT
A5006071289,Mary Y. Hu,https://api.openalex.org/works?filter=author.id:A5006071289,32,85,2947,CN
A5064850538,Maryna Sydorova,https://api.openalex.org/works?filter=author.id:A5064850538,2,6,42,CH
A5002301422,Minoru Hirano,https://api.openalex.org/works?filter=author.id:A5002301422,63,1441,17736,JP
A5056438865,Masaru Kitsuregawa,https://api.openalex.org/works?filter=author.id:A5056438865,31,666,4779,JP
A5011169770,Masashi Toyoda,https://api.openalex.org/works?filter=author.id:A5011169770,34,209,4528,JP
A5034468528,Massimiliano Di Luca,https://api.openalex.org/works?filter=author.id:A5034468528,21,163,1703,RO
A5039246221,Massimo Stella,https://api.openalex.org/works?filter=author.id:A5039246221,16,86,1189,IT
A5001887300,Mateusz Nurek,https://api.openalex.org/works?filter=author.id:A5001887300,1,4,20,PL
A5064171835,Mathias Wullum Nielsen,https://api.openalex.org/works?filter=author.id:A5064171835,19,58,1828,DK
A5009841736,Matija Franklin,https://api.openalex.org/works?filter=author.id:A5009841736,3,3,47,GB
A5066138111,Matteo Montecchi,https://api.openalex.org/works?filter=author.id:A5066138111,8,60,497,GB
A5065845420,Matteo Palmonari,https://api.openalex.org/works?filter=author.id:A5065845420,17,147,1039,IT
A5070356107,Matthew R. DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,5,19,149,US
A5005687694,M. C. Edwards,https://api.openalex.org/works?filter=author.id:A5005687694,31,102,17505,FR
A5010879920,Mattia Samory,https://api.openalex.org/works?filter=author.id:A5010879920,8,42,441,DE
A5085884601,Max Falkenberg,https://api.openalex.org/works?filter=author.id:A5085884601,5,29,124,GB
A5019136836,Max Pellert,https://api.openalex.org/works?filter=author.id:A5019136836,7,19,112,DE
A5082122048,Maximilian Hampel,https://api.openalex.org/works?filter=author.id:A5082122048,1,1,2,DE
A5083969011,Meghan E. Armstrong,https://api.openalex.org/works?filter=author.id:A5083969011,7,31,122,US
A5073082116,Melanie Oyarzún,https://api.openalex.org/works?filter=author.id:A5073082116,2,5,13,MX
A5034204065,Melissa J. Dreier,https://api.openalex.org/works?filter=author.id:A5034204065,7,24,252,US
A5033588134,Melvyn Tyloo,https://api.openalex.org/works?filter=author.id:A5033588134,7,45,235,US
A5058797533,Meysam Alizadeh,https://api.openalex.org/works?filter=author.id:A5058797533,9,34,281,IR
A5079662533,Michael Gilead,https://api.openalex.org/works?filter=author.id:A5079662533,11,51,469,IL
A5012701585,Michael Inzlicht,https://api.openalex.org/works?filter=author.id:A5012701585,58,312,14036,CA
A5074848625,Michael Matzenberger,https://api.openalex.org/works?filter=author.id:A5074848625,1,1,14,AT
A5052854928,Michael Quayle,https://api.openalex.org/works?filter=author.id:A5052854928,23,138,1914,IE
A5008584000,Michael T. Schaub,https://api.openalex.org/works?filter=author.id:A5008584000,32,160,3896,DE
A5010855897,Michał Olech,https://api.openalex.org/works?filter=author.id:A5010855897,6,145,88,PL
A5014989262,Michał Czuba,https://api.openalex.org/works?filter=author.id:A5014989262,1,43,12,PL
A5084860941,Michel Dubois,https://api.openalex.org/works?filter=author.id:A5084860941,23,176,46383,FR
A5070726773,Mihai Burzo,https://api.openalex.org/works?filter=author.id:A5070726773,14,88,871,US
A5017769922,Mikiya Tanaka,https://api.openalex.org/works?filter=author.id:A5017769922,30,142,3944,JP
A5052278645,Mikiko Shimaoka,https://api.openalex.org/works?filter=author.id:A5052278645,1,9,11,JP
A5028840611,Hung‐Ming Wang,https://api.openalex.org/works?filter=author.id:A5028840611,50,405,9186,TW
A5023349445,Minsu Park,https://api.openalex.org/works?filter=author.id:A5023349445,26,492,3038,KR
A5078886343,Mirco Musolesi,https://api.openalex.org/works?filter=author.id:A5078886343,48,288,9758,GB
A5057262624,Miriam Hurtado Bodell,https://api.openalex.org/works?filter=author.id:A5057262624,1,9,7,SE
A5071165387,Mirta Galešić,https://api.openalex.org/works?filter=author.id:A5071165387,36,186,5673,AT
A5061831997,Miruna Cotet,https://api.openalex.org/works?filter=author.id:A5061831997,1,1,1,US
A5027910225,Masaki Yoshida,https://api.openalex.org/works?filter=author.id:A5027910225,42,191,6133,JP
A5069640989,Masato Hashimoto,https://api.openalex.org/works?filter=author.id:A5069640989,27,277,2769,JP
A5020093775,Mohamed Abouelenien,https://api.openalex.org/works?filter=author.id:A5020093775,12,55,653,US
A5074821033,Mohammad Amaan Haque,https://api.openalex.org/works?filter=author.id:A5074821033,0,3,0,SG
A5015311126,Mohammad Atari,https://api.openalex.org/works?filter=author.id:A5015311126,19,130,1050,US
A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,1,2,26,US
A5010053907,Mohsen Bahrami,https://api.openalex.org/works?filter=author.id:A5010053907,23,140,1975,IR
A5091787895,Monica Bianchini,https://api.openalex.org/works?filter=author.id:A5091787895,22,161,2651,IT
A5059840085,Morten Mørup,https://api.openalex.org/works?filter=author.id:A5059840085,25,180,3252,DK
A5087601816,Mykola Makhortykh,https://api.openalex.org/works?filter=author.id:A5087601816,14,125,525,CH
A5022601535,Mykola Pechenizkiy,https://api.openalex.org/works?filter=author.id:A5022601535,32,414,6796,NL
A5036794290,Márton Rakovics,https://api.openalex.org/works?filter=author.id:A5036794290,4,17,28,HU
A5051692037,Mónika Simon,https://api.openalex.org/works?filter=author.id:A5051692037,3,13,38,NL
A5015797850,Nabeel Gillani,https://api.openalex.org/works?filter=author.id:A5015797850,6,34,342,US
A5078468507,NaLette Brodnax,https://api.openalex.org/works?filter=author.id:A5078468507,2,3,6,US
A5062068291,Nandini Iyer,https://api.openalex.org/works?filter=author.id:A5062068291,12,110,523,GB
A5030248499,Nanyun Peng,https://api.openalex.org/works?filter=author.id:A5030248499,25,290,3150,US
A5045641554,Naoki Yoshinaga,https://api.openalex.org/works?filter=author.id:A5045641554,18,71,1059,JP
A5023885866,Narayani Vedam,https://api.openalex.org/works?filter=author.id:A5023885866,1,2,8,US
A5068626480,Natalie Jomini Stroud,https://api.openalex.org/works?filter=author.id:A5068626480,26,112,4902,US
A5073145278,Guy Neave,https://api.openalex.org/works?filter=author.id:A5073145278,29,412,3474,GB
A5054432618,Neil A. Tenenholtz,https://api.openalex.org/works?filter=author.id:A5054432618,7,27,472,GB
A5062168541,Neil Fasching,https://api.openalex.org/works?filter=author.id:A5062168541,1,7,17,US
A5004792776,Neville A. Stanton,https://api.openalex.org/works?filter=author.id:A5004792776,71,625,18128,GB
A5067738013,Q. Nguyên Luong,https://api.openalex.org/works?filter=author.id:A5067738013,30,80,4090,FR
A5064735018,Niccolò Pescetelli,https://api.openalex.org/works?filter=author.id:A5064735018,9,52,359,US
A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,86,423,45369,US
A5047385425,Nicholas R. Buttrick,https://api.openalex.org/works?filter=author.id:A5047385425,15,51,772,US
A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,3,11,82,US
A5085139454,Nick Obradovich,https://api.openalex.org/works?filter=author.id:A5085139454,22,84,3472,US
A5079120539,Nicola Pedreschi,https://api.openalex.org/works?filter=author.id:A5079120539,2,6,24,FR
A5031799782,Nicola Perra,https://api.openalex.org/works?filter=author.id:A5031799782,35,133,5915,GB
A5068563745,Nicole Nisbett,https://api.openalex.org/works?filter=author.id:A5068563745,1,7,6,GB
A5092189548,Nicolò Alessandro Girardini,https://api.openalex.org/works?filter=author.id:A5092189548,0,2,0,IT
A5042663607,Niel Hens,https://api.openalex.org/works?filter=author.id:A5042663607,51,386,11932,BE
A5090115852,Niklas Stoehr,https://api.openalex.org/works?filter=author.id:A5090115852,5,52,71,CH
A5084537405,Nikolaj Harmon,https://api.openalex.org/works?filter=author.id:A5084537405,7,27,230,DK
A5018195808,Nikolaos Nakis,https://api.openalex.org/works?filter=author.id:A5018195808,1,8,4,DK
A5010925987,Nikolitsa Grigoropoulou,https://api.openalex.org/works?filter=author.id:A5010925987,2,5,27,DE
A5079648413,Nir Grinberg,https://api.openalex.org/works?filter=author.id:A5079648413,9,18,1007,IL
A5058532580,Niyati Malhotra,https://api.openalex.org/works?filter=author.id:A5058532580,2,5,10,US
A5075283583,Noshir Contractor,https://api.openalex.org/works?filter=author.id:A5075283583,42,338,10152,US
A5084222212,Nour Kteily,https://api.openalex.org/works?filter=author.id:A5084222212,28,139,3702,CA
A5022021386,Núria Cáceres,https://api.openalex.org/works?filter=author.id:A5022021386,2,5,79,ES
A5033477761,Oana Goga,https://api.openalex.org/works?filter=author.id:A5033477761,13,37,726,FR
A5065840593,Oh-Yun Kwon,https://api.openalex.org/works?filter=author.id:A5065840593,38,431,4864,KR
A5043965496,Ole Teutloff,https://api.openalex.org/works?filter=author.id:A5043965496,3,19,46,DK
A5012434331,Oliver Baumann,https://api.openalex.org/works?filter=author.id:A5012434331,18,73,1699,AU
A5090730667,Oliver Posegga,https://api.openalex.org/works?filter=author.id:A5090730667,9,34,383,DE
A5045655458,Olivier Togni,https://api.openalex.org/works?filter=author.id:A5045655458,13,146,573,FR
A5051114853,Ollie Ballinger,https://api.openalex.org/works?filter=author.id:A5051114853,1,2,1,GB
A5006818101,Ollin Langle-Chimal,https://api.openalex.org/works?filter=author.id:A5006818101,3,11,48,US
A5014993912,Omar Guerrero,https://api.openalex.org/works?filter=author.id:A5014993912,10,122,295,GB
A5084405627,Onício Leal Neto,https://api.openalex.org/works?filter=author.id:A5084405627,14,64,496,CH
A5035021472,Ophelia Deroy,https://api.openalex.org/works?filter=author.id:A5035021472,27,151,2440,GB
A5061502731,Orestis Papakyriakopoulos,https://api.openalex.org/works?filter=author.id:A5061502731,11,44,436,US
A5088309672,Oriol Artime,https://api.openalex.org/works?filter=author.id:A5088309672,11,28,233,ES
A5078032253,Orsolya Vásárhelyi,https://api.openalex.org/works?filter=author.id:A5078032253,4,19,63,HU
A5039018563,Osamu Sakura,https://api.openalex.org/works?filter=author.id:A5039018563,13,67,741,JP
A5068065689,Otto Kässi,https://api.openalex.org/works?filter=author.id:A5068065689,7,48,477,FI
A5000566142,Ourania Kolokotroni,https://api.openalex.org/works?filter=author.id:A5000566142,14,93,766,CY
A5056041083,Ozgur Can Seckin,https://api.openalex.org/works?filter=author.id:A5056041083,0,4,0,US
A5031728796,PJ Lamberson,https://api.openalex.org/works?filter=author.id:A5031728796,3,8,27,US
A5031600732,Pablo Balenzuela,https://api.openalex.org/works?filter=author.id:A5031600732,17,74,2043,AR
A5061929756,Pablo Hernández‐Lagos,https://api.openalex.org/works?filter=author.id:A5061929756,3,13,18,AE
A5080193434,Pantelis P. Analytis,https://api.openalex.org/works?filter=author.id:A5080193434,5,45,303,DK
A5065919650,Paola Tubaro,https://api.openalex.org/works?filter=author.id:A5065919650,15,197,772,FR
A5070491108,Paolo Bajardi,https://api.openalex.org/works?filter=author.id:A5070491108,18,53,2322,IT
A5035808622,Pascal Van Hentenryck,https://api.openalex.org/works?filter=author.id:A5035808622,48,773,11217,US
A5067642054,Patrice Wangen,https://api.openalex.org/works?filter=author.id:A5067642054,1,4,3,BE
A5070221432,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,3,11,29,GB
A5013277169,Patrick Zerrer,https://api.openalex.org/works?filter=author.id:A5013277169,4,7,358,DE
A5028306705,Paul C. Bauer,https://api.openalex.org/works?filter=author.id:A5028306705,12,52,676,DE
A5090048784,Paul M. Salmon,https://api.openalex.org/works?filter=author.id:A5090048784,55,674,10957,AU
A5034410008,Paulina Bondaronek,https://api.openalex.org/works?filter=author.id:A5034410008,6,21,377,GB
A5091653336,Paulina Pankowska,https://api.openalex.org/works?filter=author.id:A5091653336,4,26,53,NL
A5023199318,Paweł Jurek,https://api.openalex.org/works?filter=author.id:A5023199318,9,49,505,PL
A5032431129,Pedro Ramaciotti Morales,https://api.openalex.org/works?filter=author.id:A5032431129,5,43,66,FR
A5007186708,Peng Yan,https://api.openalex.org/works?filter=author.id:A5007186708,23,174,1814,CN
A5066045863,P. H. Butler,https://api.openalex.org/works?filter=author.id:A5066045863,87,1224,38471,NZ
A5054002545,Philipp Kessling,https://api.openalex.org/works?filter=author.id:A5054002545,1,6,8,DE
A5026949484,Philipp Lorenz-Spreen,https://api.openalex.org/works?filter=author.id:A5026949484,10,52,699,DE
A5059507519,Philippe Beutels,https://api.openalex.org/works?filter=author.id:A5059507519,47,271,9640,BE
A5005219721,Pier Luigi Sacco,https://api.openalex.org/works?filter=author.id:A5005219721,25,259,2621,IT
A5001314520,Pieter Simoens,https://api.openalex.org/works?filter=author.id:A5001314520,25,219,2964,BE
A5042644425,Piyush Ghasiya,https://api.openalex.org/works?filter=author.id:A5042644425,3,19,97,JP
A5050422122,Priscila Álvarez-Cueva,https://api.openalex.org/works?filter=author.id:A5050422122,2,9,11,ES
A5061941192,Priyanka Goonetilleke,https://api.openalex.org/works?filter=author.id:A5061941192,1,5,5,US
A5036779219,Prerana Sharma,https://api.openalex.org/works?filter=author.id:A5036779219,13,120,725,IN
A5049612210,Przemysław Kazienko,https://api.openalex.org/works?filter=author.id:A5049612210,27,292,2903,PL
A5075684861,Pádraig Mac Carron,https://api.openalex.org/works?filter=author.id:A5075684861,9,21,355,IE
A5037093270,Qiankun Zhong,https://api.openalex.org/works?filter=author.id:A5037093270,4,17,62,US
A5026062073,Q. Meng,https://api.openalex.org/works?filter=author.id:A5026062073,2,8,457,CN
A5069927821,Quan Yuan,https://api.openalex.org/works?filter=author.id:A5069927821,53,543,8502,CN
A5055119176,Qing Cao,https://api.openalex.org/works?filter=author.id:A5055119176,33,143,5555,US
A5054806059,Qiusi Sun,https://api.openalex.org/works?filter=author.id:A5054806059,6,7,114,US
A5030353409,Qiwei Han,https://api.openalex.org/works?filter=author.id:A5030353409,16,26,1623,CN
A5023458007,Quinn Lanners,https://api.openalex.org/works?filter=author.id:A5023458007,0,3,1,US
A5082450455,Rada Mihalcea,https://api.openalex.org/works?filter=author.id:A5082450455,64,571,17125,US
A5089195241,Radosław Michalski,https://api.openalex.org/works?filter=author.id:A5089195241,19,67,1008,PL
A5091759851,Ralf H. J. M. Kurvers,https://api.openalex.org/works?filter=author.id:A5091759851,29,118,2397,DE
A5067625837,Ralph Schroeder,https://api.openalex.org/works?filter=author.id:A5067625837,35,286,4245,GB
A5033299992,Ramesh Jagannathan,https://api.openalex.org/works?filter=author.id:A5033299992,19,89,1284,IN
A5021330226,Randall Harp,https://api.openalex.org/works?filter=author.id:A5021330226,2,15,12,US
A5082041365,Ray Funahashi,https://api.openalex.org/works?filter=author.id:A5082041365,2,3,92,US
A5071773542,Rebecca Adler‐Nissen,https://api.openalex.org/works?filter=author.id:A5071773542,23,94,2162,DK
A5014311706,Reid McIlroy-Young,https://api.openalex.org/works?filter=author.id:A5014311706,2,2,64,US
A5083517347,Rémi Emonet,https://api.openalex.org/works?filter=author.id:A5083517347,15,113,853,FR
A5034372799,Renaud Lambiotte,https://api.openalex.org/works?filter=author.id:A5034372799,49,283,23082,GB
A5077381667,Rens Vliegenthart,https://api.openalex.org/works?filter=author.id:A5077381667,47,273,6541,NL
A5037146201,Rense Corten,https://api.openalex.org/works?filter=author.id:A5037146201,16,95,1199,NL
A5047810054,Renzhe Yu,https://api.openalex.org/works?filter=author.id:A5047810054,7,29,331,US
A5039114051,Renzo Bianchi,https://api.openalex.org/works?filter=author.id:A5039114051,29,204,3145,NO
A5091533231,Riccardo Di Clemente,https://api.openalex.org/works?filter=author.id:A5091533231,13,51,638,GB
A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,15,67,1188,IT
A5014971104,Richard Bruggeman,https://api.openalex.org/works?filter=author.id:A5014971104,47,401,14425,NL
A5008813157,Richard Freedman,https://api.openalex.org/works?filter=author.id:A5008813157,47,235,10515,US
A5031279419,Ridhi Kashyap,https://api.openalex.org/works?filter=author.id:A5031279419,15,70,1471,GB
A5056777216,Rion Brattig Correia,https://api.openalex.org/works?filter=author.id:A5056777216,7,41,207,US
A5051458180,Rishabh Kaushal,https://api.openalex.org/works?filter=author.id:A5051458180,9,62,388,IN
A5078399314,Rob Chew,https://api.openalex.org/works?filter=author.id:A5078399314,10,60,496,US
A5014466973,Robb Willer,https://api.openalex.org/works?filter=author.id:A5014466973,41,144,10012,US
A5086671142,Robert Mahari,https://api.openalex.org/works?filter=author.id:A5086671142,2,8,22,US
A5064290037,Robert West,https://api.openalex.org/works?filter=author.id:A5064290037,77,549,27417,GB
A5038377848,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5038377848,23,54,3342,AT
A5016180375,Roberto Mavilia,https://api.openalex.org/works?filter=author.id:A5016180375,8,29,212,IT
A5049262683,Roberto Trotta,https://api.openalex.org/works?filter=author.id:A5049262683,44,163,7087,GB
A5035734289,Roberto Ulloa,https://api.openalex.org/works?filter=author.id:A5035734289,7,65,144,DE
A5018324484,Robin Delabays,https://api.openalex.org/works?filter=author.id:A5018324484,7,44,202,CH
A5027613461,Rodrigo Troncoso,https://api.openalex.org/works?filter=author.id:A5027613461,29,92,7688,CL
A5088619613,Roland Tóth,https://api.openalex.org/works?filter=author.id:A5088619613,26,336,2668,HU
