author_id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
A5060362716,Jeroen Jonkman,https://api.openalex.org/works?filter=author.id:A5060362716,9,15,219,NL
A5087711642,Jesper W. Schneider,https://api.openalex.org/works?filter=author.id:A5087711642,20,102,1459,DK
A5015518629,Jesse Piburn,https://api.openalex.org/works?filter=author.id:A5015518629,4,40,70,US
A5009637564,José De J. Berríos,https://api.openalex.org/works?filter=author.id:A5009637564,30,76,2469,US
A5005081904,Jia Lin Cheoh,https://api.openalex.org/works?filter=author.id:A5005081904,0,3,0,US
A5073982378,Songru Jia,https://api.openalex.org/works?filter=author.id:A5073982378,10,12,943,US
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5063697349,Jing Yan,https://api.openalex.org/works?filter=author.id:A5063697349,27,273,3550,CN
A5088282123,Jianxun Luo,https://api.openalex.org/works?filter=author.id:A5088282123,57,1912,17118,CN
A5022154319,Xuping Sun,https://api.openalex.org/works?filter=author.id:A5022154319,137,909,71381,CN
A5081665504,Jie Dou,https://api.openalex.org/works?filter=author.id:A5081665504,36,177,5347,CN
A5074447759,Jianxing He,https://api.openalex.org/works?filter=author.id:A5074447759,58,1683,46561,CN
A5037234320,Jihoon Kim,https://api.openalex.org/works?filter=author.id:A5037234320,69,1556,21035,KR
A5040639891,Jiliang Tang,https://api.openalex.org/works?filter=author.id:A5040639891,60,420,16827,US
A5072732141,Jingwen Zhang,https://api.openalex.org/works?filter=author.id:A5072732141,63,1520,20269,CN
A5034411522,Jinhyuk Yun,https://api.openalex.org/works?filter=author.id:A5034411522,11,62,464,KR
A5030156276,Jinjun Xiong,https://api.openalex.org/works?filter=author.id:A5030156276,32,371,4195,CN
A5026245216,Jinseo Park,https://api.openalex.org/works?filter=author.id:A5026245216,12,52,432,KR
A5084955495,Jisun An,https://api.openalex.org/works?filter=author.id:A5084955495,22,226,1723,US
A5083716771,Jisu Kim,https://api.openalex.org/works?filter=author.id:A5083716771,39,975,6686,KR
A5002061675,J. Baumann,https://api.openalex.org/works?filter=author.id:A5002061675,25,139,2580,CH
A5053889441,Joaquín Navajas,https://api.openalex.org/works?filter=author.id:A5053889441,14,116,1013,AR
A5001363347,Johann Schaible,https://api.openalex.org/works?filter=author.id:A5001363347,6,38,150,DE
A5062146958,Ross J. Ellis,https://api.openalex.org/works?filter=author.id:A5062146958,23,57,1412,NO
A5026353536,Johanna Einsiedler,https://api.openalex.org/works?filter=author.id:A5026353536,2,3,35,AT
A5085714892,John Bryden,https://api.openalex.org/works?filter=author.id:A5085714892,13,158,841,NO
A5009631424,W. John Edmunds,https://api.openalex.org/works?filter=author.id:A5009631424,73,221,22287,GB
A5066694574,Jolien Cremers,https://api.openalex.org/works?filter=author.id:A5066694574,5,16,199,DK
A5055710645,Jon Kleinberg,https://api.openalex.org/works?filter=author.id:A5055710645,97,581,63501,US
A5048293280,Jon Roozenbeek,https://api.openalex.org/works?filter=author.id:A5048293280,19,71,2743,AU
A5048401675,Jonas Skjold Raaschou-Pedersen,https://api.openalex.org/works?filter=author.id:A5048401675,0,1,0,DK
A5012506346,Jonathan Bright,https://api.openalex.org/works?filter=author.id:A5012506346,8,16,17401,US
A5088141761,Jonathan D. Cohen,https://api.openalex.org/works?filter=author.id:A5088141761,130,736,114084,IT
A5026024797,Jonathan St-Onge,https://api.openalex.org/works?filter=author.id:A5026024797,3,9,20,CA
A5049134847,Jonathan J. H. Zhu,https://api.openalex.org/works?filter=author.id:A5049134847,23,91,1904,HK
A5072927242,J. C. Hart,https://api.openalex.org/works?filter=author.id:A5072927242,66,375,16674,GB
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5033081182,José J. Ramasco,https://api.openalex.org/works?filter=author.id:A5033081182,39,227,8930,ES
A5021877724,José Miguel Acosta-Córdova,https://api.openalex.org/works?filter=author.id:A5021877724,1,2,3,US
A5088486770,Josefine Bohr Brask,https://api.openalex.org/works?filter=author.id:A5088486770,5,17,94,DK
A5093039163,Josep Perelló,https://api.openalex.org/works?filter=author.id:A5093039163,23,198,1761,ES
A5063065481,Josephine Lukito,https://api.openalex.org/works?filter=author.id:A5063065481,14,43,743,US
A5035107313,Joshua Garland,https://api.openalex.org/works?filter=author.id:A5035107313,14,63,639,US
A5002960328,José Ignacio Alvarez-Hamelin,https://api.openalex.org/works?filter=author.id:A5002960328,11,76,592,AR
A5059466917,Juan Carlos Rocha,https://api.openalex.org/works?filter=author.id:A5059466917,11,55,867,SE
A5070117669,Judith Möller,https://api.openalex.org/works?filter=author.id:A5070117669,19,62,1558,DE
A5072366651,Jürgen Lerner,https://api.openalex.org/works?filter=author.id:A5072366651,20,83,1695,DE
A5075116664,Juhi Kulshrestha,https://api.openalex.org/works?filter=author.id:A5075116664,12,47,542,FI
A5045037642,Julia Hirschberg,https://api.openalex.org/works?filter=author.id:A5045037642,55,398,11715,US
A5084303908,Júlia Koltai,https://api.openalex.org/works?filter=author.id:A5084303908,7,48,190,HU
A5054701292,Julian Berger,https://api.openalex.org/works?filter=author.id:A5054701292,8,23,901,US
A5077568477,Julian Winkler,https://api.openalex.org/works?filter=author.id:A5077568477,15,67,2428,GB
A5016401839,Julien Figeac,https://api.openalex.org/works?filter=author.id:A5016401839,6,79,122,FR
A5008111783,Julieta Ruiz-Esmenjaud,https://api.openalex.org/works?filter=author.id:A5008111783,4,9,730,MX
A5000627464,Jun-Young Lee,https://api.openalex.org/works?filter=author.id:A5000627464,71,1768,23328,KR
A5073688320,Juniper Lovato,https://api.openalex.org/works?filter=author.id:A5073688320,2,7,4,US
A5022178925,Zehua Zeng,https://api.openalex.org/works?filter=author.id:A5022178925,3,16,26,CN
A5028191957,Junsol Kim,https://api.openalex.org/works?filter=author.id:A5028191957,4,14,67,KR
A5044033087,János Kertész,https://api.openalex.org/works?filter=author.id:A5044033087,62,419,17110,AT
A5052710947,Jörg Claussen,https://api.openalex.org/works?filter=author.id:A5052710947,11,95,639,DK
A5030571651,Jürgen Pfeffer,https://api.openalex.org/works?filter=author.id:A5030571651,22,156,2690,DE
A5048181040,K. Hunter Wapman,https://api.openalex.org/works?filter=author.id:A5048181040,4,16,108,US
A5077595112,Kwei-Jay Lin,https://api.openalex.org/works?filter=author.id:A5077595112,50,1052,11827,CN
A5054574752,Kai-Cheng Yang,https://api.openalex.org/works?filter=author.id:A5054574752,18,97,2076,US
A5000206744,Kangsan Lee,https://api.openalex.org/works?filter=author.id:A5000206744,5,32,105,US
A5080656946,Karim Lasri,https://api.openalex.org/works?filter=author.id:A5080656946,2,11,7,FR
A5011807487,Karmanya Aggarwal,https://api.openalex.org/works?filter=author.id:A5011807487,4,12,80,IN
A5045847775,Karthikeya Ramesh Kaushik,https://api.openalex.org/works?filter=author.id:A5045847775,3,12,22,IN
A5058382953,Kasper Welbers,https://api.openalex.org/works?filter=author.id:A5058382953,12,51,1085,NL
A5074267583,Kat Albrecht,https://api.openalex.org/works?filter=author.id:A5074267583,2,18,21,SI
A5077531047,Katayoun Farrahi,https://api.openalex.org/works?filter=author.id:A5077531047,16,62,1051,GB
A5088344121,Kate Joynes-Burgess,https://api.openalex.org/works?filter=author.id:A5088344121,1,1,5,GB
A5046159336,Kate L. Wootton,https://api.openalex.org/works?filter=author.id:A5046159336,7,16,219,SE
A5052947335,Kateryna Kasianenko,https://api.openalex.org/works?filter=author.id:A5052947335,0,2,0,AU
A5058234095,Katharina Burgdorf,https://api.openalex.org/works?filter=author.id:A5058234095,2,4,46,DE
A5086243139,Katharina Kleinen-von Königslöw,https://api.openalex.org/works?filter=author.id:A5086243139,17,77,829,DE
A5087922655,Katharina Lawall,https://api.openalex.org/works?filter=author.id:A5087922655,0,3,0,GB
A5082860684,Kathyrn R. Fair,https://api.openalex.org/works?filter=author.id:A5082860684,1,5,59,GB
A5006344168,Katherine Spoon,https://api.openalex.org/works?filter=author.id:A5006344168,7,14,145,US
A5030588092,Katrin Weller,https://api.openalex.org/works?filter=author.id:A5030588092,12,107,693,DE
A5043770897,Kayla Duskin,https://api.openalex.org/works?filter=author.id:A5043770897,1,3,1,US
A5091142406,Kazuhiko Seki,https://api.openalex.org/works?filter=author.id:A5091142406,67,934,21165,JP
A5046036512,Kazutoshi Sasahara,https://api.openalex.org/works?filter=author.id:A5046036512,25,174,2208,JP
A5052132950,Jianying Zhou,https://api.openalex.org/works?filter=author.id:A5052132950,45,398,12387,CN
A5017100408,Ké Li,https://api.openalex.org/works?filter=author.id:A5017100408,107,6002,79573,CN
A5008623839,Keeley Erhardt,https://api.openalex.org/works?filter=author.id:A5008623839,2,8,13,US
A5015126836,Keiichiro Tsukamoto,https://api.openalex.org/works?filter=author.id:A5015126836,2,13,14,JP
A5049145809,Kerry L. M. Wong,https://api.openalex.org/works?filter=author.id:A5049145809,22,83,3753,GB
A5061289058,Kenjiro Inoue,https://api.openalex.org/works?filter=author.id:A5061289058,12,72,594,JP
A5015770363,Kevin Munger,https://api.openalex.org/works?filter=author.id:A5015770363,11,55,714,US
A5071367873,K. Sparks,https://api.openalex.org/works?filter=author.id:A5071367873,30,113,3310,US
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5067094699,Kimitaka Asatani,https://api.openalex.org/works?filter=author.id:A5067094699,5,48,93,JP
A5063557800,Kiran Garimella,https://api.openalex.org/works?filter=author.id:A5063557800,29,208,41735,US
A5074777044,Kishore Vasan,https://api.openalex.org/works?filter=author.id:A5074777044,4,11,90,US
A5044205949,Kiyoshi Izumi,https://api.openalex.org/works?filter=author.id:A5044205949,14,290,858,JP
A5068726494,Kobi Hackenburg,https://api.openalex.org/works?filter=author.id:A5068726494,1,6,8,GB
A5010572901,K. M. Liew,https://api.openalex.org/works?filter=author.id:A5010572901,37,212,3624,NZ
A5057029055,Koustuv Saha,https://api.openalex.org/works?filter=author.id:A5057029055,19,89,1204,US
A5034833027,Kristen Engel,https://api.openalex.org/works?filter=author.id:A5034833027,1,1,14,US
A5090619642,Kristoffer Lind Glavind,https://api.openalex.org/works?filter=author.id:A5090619642,1,2,9,DK
A5078128297,Ranjit Kumar Chandra,https://api.openalex.org/works?filter=author.id:A5078128297,47,285,9539,CA
A5049098969,Kai He,https://api.openalex.org/works?filter=author.id:A5049098969,79,837,289547,CN
A5016661997,Kunihiro Miyazaki,https://api.openalex.org/works?filter=author.id:A5016661997,5,30,118,US
A5039448366,Kyriaki Kalimeri,https://api.openalex.org/works?filter=author.id:A5039448366,17,76,737,IT
A5024396732,Laetitia Gauvin,https://api.openalex.org/works?filter=author.id:A5024396732,17,59,1129,FR
A5037620706,Laila Wegner,https://api.openalex.org/works?filter=author.id:A5037620706,1,1,3,DE
A5070463669,Laura Alessandretti,https://api.openalex.org/works?filter=author.id:A5070463669,15,56,1133,DK
A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,5,37,82,NL
A5078604948,Laurel Bobrow,https://api.openalex.org/works?filter=author.id:A5078604948,5,6,245,US
A5005475843,Lauren J. N. Brent,https://api.openalex.org/works?filter=author.id:A5005475843,27,122,3589,GB
A5032278939,Laurence Brandenberger,https://api.openalex.org/works?filter=author.id:A5032278939,5,30,93,CH
A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,26,176,2392,US
A5003896967,Lavinia Rossi Mori,https://api.openalex.org/works?filter=author.id:A5003896967,1,3,2,IT
A5027709403,Layla Bouzoubaa,https://api.openalex.org/works?filter=author.id:A5027709403,5,13,168,US
A5025595364,Lejla Džanko,https://api.openalex.org/works?filter=author.id:A5025595364,0,3,1,PL
A5079177338,Lena Masch,https://api.openalex.org/works?filter=author.id:A5079177338,6,44,84,DE
A5029805143,Leo Ferres,https://api.openalex.org/works?filter=author.id:A5029805143,14,77,692,MX
A5069544501,Leon Fröhling,https://api.openalex.org/works?filter=author.id:A5069544501,1,1,19,DE
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5003831754,Leonie Neuhäuser,https://api.openalex.org/works?filter=author.id:A5003831754,5,23,180,DE
A5025165574,Leslie A. DeChurch,https://api.openalex.org/works?filter=author.id:A5025165574,32,141,5795,US
A5018151279,Lester Mackey,https://api.openalex.org/works?filter=author.id:A5018151279,25,185,2513,GB
A5076021081,L. Iannucci,https://api.openalex.org/works?filter=author.id:A5076021081,34,123,4445,IT
A5047413956,Levin Brinkmann,https://api.openalex.org/works?filter=author.id:A5047413956,3,7,60,DE
A5057287134,Hong Liu,https://api.openalex.org/works?filter=author.id:A5057287134,149,8845,162863,CN
A5028792261,Lian van der Krieke,https://api.openalex.org/works?filter=author.id:A5028792261,17,51,874,NL
A5066716873,Li Zhang,https://api.openalex.org/works?filter=author.id:A5066716873,241,31979,635664,CN
A5023892723,Licia Capra,https://api.openalex.org/works?filter=author.id:A5023892723,41,165,6304,GB
A5081114479,Likun Cao,https://api.openalex.org/works?filter=author.id:A5081114479,12,24,487,CN
A5023667387,Lili Miao,https://api.openalex.org/works?filter=author.id:A5023667387,34,175,6609,CN
A5082665196,Lillio Mok,https://api.openalex.org/works?filter=author.id:A5082665196,2,9,11,CA
A5065243448,Qin Wang,https://api.openalex.org/works?filter=author.id:A5065243448,120,4352,83298,CN
A5027149527,Lindsay Elizabeth Larson,https://api.openalex.org/works?filter=author.id:A5027149527,5,16,187,US
A5019373396,Linnea Gandhi,https://api.openalex.org/works?filter=author.id:A5019373396,7,11,244,US
A5008800832,Lisa Green,https://api.openalex.org/works?filter=author.id:A5008800832,22,82,2110,US
A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,17,90,829,DE
A5080649498,Lisette Espín Noboa,https://api.openalex.org/works?filter=author.id:A5080649498,3,3,49,DE
A5034489649,Lorenzo Dall'Amico,https://api.openalex.org/works?filter=author.id:A5034489649,4,26,35,US
A5086893629,Loreto Bravo,https://api.openalex.org/works?filter=author.id:A5086893629,18,61,826,CL
A5033244104,Lorin Crawford,https://api.openalex.org/works?filter=author.id:A5033244104,13,93,995,GB
A5070569889,Louis Boucherie,https://api.openalex.org/works?filter=author.id:A5070569889,0,4,0,DE
A5090046099,Louis Shekhtman,https://api.openalex.org/works?filter=author.id:A5090046099,18,73,1180,IL
A5052905268,Louisa Jane Di Felice,https://api.openalex.org/works?filter=author.id:A5052905268,7,21,146,DK
A5072793088,Lijun Sun,https://api.openalex.org/works?filter=author.id:A5072793088,40,140,24516,US
A5088304530,Luca Luceri,https://api.openalex.org/works?filter=author.id:A5088304530,9,68,380,CH
A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,25,133,2176,IT
A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,5,34,163,CH
A5021609298,Lucila G. Alvarez-Zuzek,https://api.openalex.org/works?filter=author.id:A5021609298,8,12,311,IT
A5026274355,Lucio La Cava,https://api.openalex.org/works?filter=author.id:A5026274355,4,16,40,IT
A5034669305,Olga Lucía Pedraza,https://api.openalex.org/works?filter=author.id:A5034669305,9,38,714,CO
A5032045555,Luis E. C. Rocha,https://api.openalex.org/works?filter=author.id:A5032045555,24,106,2382,BE
A5033826368,Ruy M. Ribeiro,https://api.openalex.org/works?filter=author.id:A5033826368,51,228,9254,BR
A5044944954,Lyle H. Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,65,525,18636,US
A5035210768,Lynn Smith‐Lovin,https://api.openalex.org/works?filter=author.id:A5035210768,35,113,21275,US
A5032421970,Léo Meynent,https://api.openalex.org/works?filter=author.id:A5032421970,1,2,1,FR
A5028701322,Maciej J. Dańko,https://api.openalex.org/works?filter=author.id:A5028701322,11,39,549,DE
A5036298760,Maddalena Conte,https://api.openalex.org/works?filter=author.id:A5036298760,14,70,636,IT
A5013170605,Maël Kubli,https://api.openalex.org/works?filter=author.id:A5013170605,5,14,161,CH
A5086066629,Magdalena Formanowicz,https://api.openalex.org/works?filter=author.id:A5086066629,10,65,619,CH
A5036306729,Magnus Resch,https://api.openalex.org/works?filter=author.id:A5036306729,2,8,123,CH
A5034516125,Mahasweta Chakraborti,https://api.openalex.org/works?filter=author.id:A5034516125,2,6,7,US
A5042614566,Mahdi Mostajabdaveh,https://api.openalex.org/works?filter=author.id:A5042614566,2,9,37,CA
A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,6,15,167,US
A5060277811,Maimuna S. Majumder,https://api.openalex.org/works?filter=author.id:A5060277811,23,94,1698,US
A5011126050,Makoto Mizuno,https://api.openalex.org/works?filter=author.id:A5011126050,34,292,4803,JP
A5069608785,Malte Jung,https://api.openalex.org/works?filter=author.id:A5069608785,25,128,2243,US
A5040564747,Malvina Nissim,https://api.openalex.org/works?filter=author.id:A5040564747,23,204,1644,NL
A5019170728,Manlio De Domenico,https://api.openalex.org/works?filter=author.id:A5019170728,51,273,10981,IT
A5000836300,Antônio H. Ribeiro,https://api.openalex.org/works?filter=author.id:A5000836300,10,67,17998,SE
A5017095669,Manuel Cebrián,https://api.openalex.org/works?filter=author.id:A5017095669,36,215,4830,ES
A5003730904,Manuel Tonneau,https://api.openalex.org/works?filter=author.id:A5003730904,1,3,1,GB
A5083719453,Manuel Vimercati,https://api.openalex.org/works?filter=author.id:A5083719453,2,5,23,IT
A5058700879,Marc Keuschnigg,https://api.openalex.org/works?filter=author.id:A5058700879,12,75,480,DE
A5053311835,Marcin Waniek,https://api.openalex.org/works?filter=author.id:A5053311835,7,47,265,PL
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5081236916,Marco De Nadai,https://api.openalex.org/works?filter=author.id:A5081236916,13,68,1133,US
A5057979179,Marco Pangallo,https://api.openalex.org/works?filter=author.id:A5057979179,7,53,165,IT
A5086981709,Mareike Wieland,https://api.openalex.org/works?filter=author.id:A5086981709,5,8,67,DE
A5032784144,Marcos Antônio de Oliveira,https://api.openalex.org/works?filter=author.id:A5032784144,29,236,4283,BR
A5075931759,Maren Schuster,https://api.openalex.org/works?filter=author.id:A5075931759,0,1,0,DE
A5035471852,Margaret Samahita,https://api.openalex.org/works?filter=author.id:A5035471852,3,61,147,IE
A5022437579,Margaret Martínez‐de‐la‐Torre,https://api.openalex.org/works?filter=author.id:A5022437579,28,58,2050,ES
A5082742221,Margaret E. Roberts,https://api.openalex.org/works?filter=author.id:A5082742221,28,82,6923,US
A5041723151,Maria Cucciniello,https://api.openalex.org/works?filter=author.id:A5041723151,19,68,1068,IT
A5051740711,Maria Sahakyan,https://api.openalex.org/works?filter=author.id:A5051740711,1,1,35,AE
A5046533977,Mariana Petaccia de Macedo,https://api.openalex.org/works?filter=author.id:A5046533977,14,45,5074,BR
A5027772279,Mariano G. Beiró,https://api.openalex.org/works?filter=author.id:A5027772279,8,31,341,AR
A5062922770,Marian Sigman,https://api.openalex.org/works?filter=author.id:A5062922770,88,276,28117,US
A5006323154,Ann M. Decker,https://api.openalex.org/works?filter=author.id:A5006323154,25,125,1978,US
A5004105435,Marie Urban,https://api.openalex.org/works?filter=author.id:A5004105435,6,46,461,US
A5037507400,Marieke van Hoof,https://api.openalex.org/works?filter=author.id:A5037507400,2,4,15,NL
A5044818236,Marijn ten Thij,https://api.openalex.org/works?filter=author.id:A5044818236,6,27,318,US
A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,1,1,6,DK
A5089872149,Mario Luis Small,https://api.openalex.org/works?filter=author.id:A5089872149,32,99,7081,US
A5029849168,Mario Castro,https://api.openalex.org/works?filter=author.id:A5029849168,88,628,32915,US
A5012168451,Marios Constantinides,https://api.openalex.org/works?filter=author.id:A5012168451,9,70,284,GB
A5039903863,Marisa Vasconcelos,https://api.openalex.org/works?filter=author.id:A5039903863,18,90,1003,BR
A5055848169,Marius Sältzer,https://api.openalex.org/works?filter=author.id:A5055848169,2,8,29,DE
A5047436850,Marjolijn Das,https://api.openalex.org/works?filter=author.id:A5047436850,12,32,856,NL
A5047289699,Mark Boukes,https://api.openalex.org/works?filter=author.id:A5047289699,18,66,1098,NL
A5069999998,Mark E. Whiting,https://api.openalex.org/works?filter=author.id:A5069999998,10,40,267,US
A5089529040,Mark Wittek,https://api.openalex.org/works?filter=author.id:A5089529040,1,8,33,DE
A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,32,336,4030,AT
A5008643048,Martin Arvidsson,https://api.openalex.org/works?filter=author.id:A5008643048,11,55,759,SE
A5017401263,Marta C. González,https://api.openalex.org/works?filter=author.id:A5017401263,48,209,15202,US
A5008805047,Martin Gerlach,https://api.openalex.org/works?filter=author.id:A5008805047,14,39,948,US
A5050101991,Martin Hilbert,https://api.openalex.org/works?filter=author.id:A5050101991,23,152,3647,US
A5045429128,Martin Koenen,https://api.openalex.org/works?filter=author.id:A5045429128,5,19,240,US
A5079596102,Márton Karsai,https://api.openalex.org/works?filter=author.id:A5079596102,28,194,3361,AT
A5006071289,Mary Y. Hu,https://api.openalex.org/works?filter=author.id:A5006071289,32,85,2954,CN
A5064850538,Maryna Sydorova,https://api.openalex.org/works?filter=author.id:A5064850538,2,6,42,CH
A5002301422,Minoru Hirano,https://api.openalex.org/works?filter=author.id:A5002301422,63,1441,17766,JP
A5056438865,Masaru Kitsuregawa,https://api.openalex.org/works?filter=author.id:A5056438865,31,666,4781,JP
A5011169770,Masashi Toyoda,https://api.openalex.org/works?filter=author.id:A5011169770,34,209,4534,JP
A5034468528,Massimiliano Di Luca,https://api.openalex.org/works?filter=author.id:A5034468528,21,163,1705,RO
A5039246221,Massimo Stella,https://api.openalex.org/works?filter=author.id:A5039246221,16,86,1190,IT
A5001887300,Mateusz Nurek,https://api.openalex.org/works?filter=author.id:A5001887300,1,4,20,PL
A5064171835,Mathias Wullum Nielsen,https://api.openalex.org/works?filter=author.id:A5064171835,19,58,1853,DK
A5032539868,Mathieu Génois,https://api.openalex.org/works?filter=author.id:A5032539868,11,37,745,FR
A5009841736,Matija Franklin,https://api.openalex.org/works?filter=author.id:A5009841736,3,3,47,GB
A5076143079,Matteo Cinelli,https://api.openalex.org/works?filter=author.id:A5076143079,13,83,3081,IT
A5018392096,Matteo Magnani,https://api.openalex.org/works?filter=author.id:A5018392096,26,185,2249,SE
A5066138111,Matteo Montecchi,https://api.openalex.org/works?filter=author.id:A5066138111,8,60,500,GB
A5065845420,Matteo Palmonari,https://api.openalex.org/works?filter=author.id:A5065845420,17,147,1039,IT
A5070356107,Matthew R. DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,5,19,150,US
A5010879920,Mattia Samory,https://api.openalex.org/works?filter=author.id:A5010879920,8,42,442,DE
A5005687694,M. C. Edwards,https://api.openalex.org/works?filter=author.id:A5005687694,31,102,17584,FR
A5085884601,Max Falkenberg,https://api.openalex.org/works?filter=author.id:A5085884601,5,29,126,GB
A5019136836,Max Pellert,https://api.openalex.org/works?filter=author.id:A5019136836,7,19,112,DE
A5082122048,Maximilian Hampel,https://api.openalex.org/works?filter=author.id:A5082122048,1,1,2,DE
A5083969011,Meghan E. Armstrong,https://api.openalex.org/works?filter=author.id:A5083969011,7,31,124,US
A5073082116,Melanie Oyarzún,https://api.openalex.org/works?filter=author.id:A5073082116,2,5,13,MX
A5034204065,Melissa J. Dreier,https://api.openalex.org/works?filter=author.id:A5034204065,7,24,266,US
A5033588134,Melvyn Tyloo,https://api.openalex.org/works?filter=author.id:A5033588134,7,45,235,US
A5073116071,Miaomiao Cheng,https://api.openalex.org/works?filter=author.id:A5073116071,26,95,2086,CN
A5058797533,Meysam Alizadeh,https://api.openalex.org/works?filter=author.id:A5058797533,9,34,282,IR
A5003767463,Michael B. Cook,https://api.openalex.org/works?filter=author.id:A5003767463,55,589,10728,US
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5079662533,Michael Gilead,https://api.openalex.org/works?filter=author.id:A5079662533,11,51,472,IL
A5012701585,Michael Inzlicht,https://api.openalex.org/works?filter=author.id:A5012701585,58,312,14056,CA
A5017534073,Michael W. Macy,https://api.openalex.org/works?filter=author.id:A5017534073,38,191,13580,US
A5052854928,Michael Quayle,https://api.openalex.org/works?filter=author.id:A5052854928,23,138,1914,IE
A5054586972,Michael Szell,https://api.openalex.org/works?filter=author.id:A5054586972,21,65,2960,IT
A5028201055,Wolff‐Michael Roth,https://api.openalex.org/works?filter=author.id:A5028201055,70,1227,18831,CA
A5008584000,Michael T. Schaub,https://api.openalex.org/works?filter=author.id:A5008584000,32,160,3904,DE
A5010855897,Michał Olech,https://api.openalex.org/works?filter=author.id:A5010855897,6,145,88,PL
A5014989262,Michał Czuba,https://api.openalex.org/works?filter=author.id:A5014989262,1,43,12,PL
A5084860941,Michel Dubois,https://api.openalex.org/works?filter=author.id:A5084860941,23,176,46450,FR
A5038309211,Michele Avalle,https://api.openalex.org/works?filter=author.id:A5038309211,1,2,24,IT
A5036998377,Michele Coscia,https://api.openalex.org/works?filter=author.id:A5036998377,19,97,2192,DK
A5016371653,Michele Starnini,https://api.openalex.org/works?filter=author.id:A5016371653,19,88,2031,IT
A5044719894,Michele Tizzani,https://api.openalex.org/works?filter=author.id:A5044719894,5,19,203,IT
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5092810091,Miguel Rivera-Lanas,https://api.openalex.org/works?filter=author.id:A5092810091,0,1,0,US
A5070726773,Mihai Burzo,https://api.openalex.org/works?filter=author.id:A5070726773,14,88,871,US
A5017769922,Mikiya Tanaka,https://api.openalex.org/works?filter=author.id:A5017769922,30,142,3947,JP
A5052278645,Mikiko Shimaoka,https://api.openalex.org/works?filter=author.id:A5052278645,1,9,11,JP
A5002020728,Mikko Kivelä,https://api.openalex.org/works?filter=author.id:A5002020728,19,93,5434,FI
A5069791094,Milena Tsvetkova,https://api.openalex.org/works?filter=author.id:A5069791094,10,127,474,GB
A5028840611,Hung‐Ming Wang,https://api.openalex.org/works?filter=author.id:A5028840611,50,405,9220,TW
A5044569395,Mingjing Yin,https://api.openalex.org/works?filter=author.id:A5044569395,1,2,79,CN
A5023349445,Minsu Park,https://api.openalex.org/works?filter=author.id:A5023349445,26,492,3047,KR
A5078886343,Mirco Musolesi,https://api.openalex.org/works?filter=author.id:A5078886343,48,288,9767,GB
A5057262624,Miriam Hurtado Bodell,https://api.openalex.org/works?filter=author.id:A5057262624,1,9,7,SE
A5071165387,Mirta Galešić,https://api.openalex.org/works?filter=author.id:A5071165387,36,186,5696,AT
A5061831997,Miruna Cotet,https://api.openalex.org/works?filter=author.id:A5061831997,1,1,1,US
A5049445164,Miquel Montero,https://api.openalex.org/works?filter=author.id:A5049445164,15,123,944,ES
A5027910225,Masaki Yoshida,https://api.openalex.org/works?filter=author.id:A5027910225,42,191,6137,JP
A5069640989,Masato Hashimoto,https://api.openalex.org/works?filter=author.id:A5069640989,27,277,2773,JP
A5020093775,Mohamed Abouelenien,https://api.openalex.org/works?filter=author.id:A5020093775,12,55,653,US
A5074821033,Mohammad Amaan Haque,https://api.openalex.org/works?filter=author.id:A5074821033,0,3,0,SG
A5015311126,Mohammad Atari,https://api.openalex.org/works?filter=author.id:A5015311126,19,130,1062,US
A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,1,2,26,US
A5010053907,Mohsen Bahrami,https://api.openalex.org/works?filter=author.id:A5010053907,23,140,1978,IR
A5091787895,Monica Bianchini,https://api.openalex.org/works?filter=author.id:A5091787895,22,161,2655,IT
A5012787401,Morgan R. Frank,https://api.openalex.org/works?filter=author.id:A5012787401,15,54,1902,US
A5059840085,Morten Mørup,https://api.openalex.org/works?filter=author.id:A5059840085,25,180,3262,DK
